mode,max_score,classifier_weight,gd_weight,prior_weight,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
classifier_aware,5,0.0,0.06,0.0,3.062411913793263,1.0153592282305153,0.10148514851485149,0.5503935008885504,0.232990606752983
classifier_aware,4,0.0,0.0,0.06,3.0624192974395634,1.0107260726072607,0.10421426758060422,0.5446179233307946,0.23629093678598628
classifier_aware,5,0.0,0.03,0.0,3.062479849818118,1.0157400355420156,0.10148514851485149,0.5501396293475501,0.23368875349073367
classifier_aware,5,0.0,0.03,0.01,3.062618094041746,1.0147245493780148,0.10199289159685199,0.5493780147245494,0.23400609291698402
classifier_aware,4,0.0,0.03,0.06,3.06280433224973,1.0115194211728866,0.10389692815435389,0.546014216806296,0.2361005331302361
classifier_aware,5,0.0,0.1,0.06,3.062815868295503,1.012058898197512,0.10224676313785225,0.5485529322162985,0.23292713886773292
classifier_aware,5,0.0,0.06,0.03,3.0640760925569337,1.0137725310992638,0.10186595582635187,0.5483625285605483,0.23343488194973344
classifier_aware,5,0.0,0.0,0.01,3.0642079602557724,1.0147245493780148,0.10078700177710079,0.547918253363798,0.23286367098248287
classifier_aware,5,0.0,0.1,0.0,3.0642554102663593,1.015930439197766,0.10040619446560041,0.551028179741051,0.2321020563594821
classifier_aware,5,0.0,0.03,0.03,3.065147627055424,1.0135821274435135,0.10199289159685199,0.5476643818227976,0.23400609291698402
classifier_aware,5,0.0,0.06,0.06,3.065808627759553,1.0128839807057628,0.10186595582635187,0.5474105102817974,0.2341964965727342
classifier_aware,5,0.0,0.0,0.03,3.0662094674698412,1.0134551916730135,0.10116780908860117,0.5463315562325464,0.2326097994414826
classifier_aware,5,0.0,0.03,0.06,3.06757090241526,1.0124714394516374,0.10211982736735212,0.546014216806296,0.2341964965727342
classifier_aware,5,0.0,0.0,0.06,3.0678652956988,1.011995430312262,0.10231023102310231,0.5446179233307946,0.23432343234323433
